,match,exphappy,samerace,hobby_diff_phys,hobby_diff_out,hobby_diff_in,same_goal,attr_diff,sinc_diff,intel_diff,fun_diff,amb_diff,income_diff,age_diff,same_career,confidence,imprace,date_freq,out_freq
2030,0,3.0,1,14.0,22.0,16.0,0,17.6,16.41,18.23,20.23,11.879999999999999,,5.0,0,,2.0,3.0,1.0
2031,0,3.0,1,11.0,9.0,13.0,0,16.46,17.81,19.63,20.63,12.719999999999999,,0.0,0,,4.0,3.0,1.0
2032,0,3.0,0,16.0,24.0,16.0,0,13.55,16.36,18.18,17.18,13.36,,1.0,0,,2.0,3.0,1.0
2033,0,3.0,1,11.0,19.0,22.0,0,14.220000000000002,18.11,17.93,17.93,20.11,,6.0,0,,3.5,3.0,1.0
2034,1,3.0,0,13.0,19.0,11.0,0,13.770000000000001,13.58,18.75,18.57,13.399999999999999,,1.0,0,,1.0,3.0,1.0
2035,0,3.0,1,17.0,22.0,8.0,0,10.55,18.36,19.18,20.18,17.36,,2.0,0,,1.0,3.0,1.0
2036,0,3.0,1,11.0,24.0,14.0,0,19.060000000000002,20.439999999999998,19.69,20.13,17.799999999999997,,1.0,0,,1.0,3.0,1.0
2037,0,3.0,1,15.0,16.0,18.0,1,14.220000000000002,12.86,20.009999999999998,19.93,18.86,,2.0,0,,2.5,3.0,1.0
2038,0,3.0,0,4.0,25.0,14.0,0,26.330000000000002,18.8,20.62,28.96,14.58,,2.0,0,,1.0,3.0,1.0
2039,0,3.0,1,10.0,19.0,19.0,0,18.150000000000002,13.309999999999999,19.78,17.46,19.64,,5.0,0,,1.0,3.0,1.0
2040,0,3.0,0,12.0,26.0,20.0,0,11.66,19.14,20.96,20.96,21.14,,5.0,0,,1.0,3.0,1.0
2041,0,3.0,1,9.0,14.0,17.0,0,16.330000000000002,17.36,17.96,16.740000000000002,16.92,,0.0,0,,1.5,3.0,1.0
2042,0,3.0,0,8.0,11.0,11.0,0,14.830000000000002,19.29,17.78,20.78,14.309999999999999,,0.0,0,,1.5,3.0,1.0
2043,0,3.0,1,12.0,22.0,13.0,0,15.120000000000001,7.229999999999999,17.75,17.75,17.93,,1.0,0,,1.0,3.0,1.0
2044,0,3.0,1,10.0,19.0,19.0,0,18.330000000000002,18.14,22.4,19.18,14.92,,1.0,0,,3.0,3.0,1.0
2045,1,3.0,1,8.0,25.0,13.0,0,16.92,15.73,19.59,19.59,15.689999999999998,,6.0,0,,3.0,3.0,1.0
2046,0,5.0,0,4.0,18.0,12.0,0,19.05,21.05,20.05,18.05,13.52,,4.0,1,,2.5,4.0,3.0
2047,0,5.0,0,7.0,7.0,11.0,1,17.91,22.45,21.45,18.45,14.36,,1.0,1,,4.5,4.0,3.0
2048,0,5.0,0,14.0,16.0,18.0,0,15.0,21.0,20.0,15.0,15.0,,2.0,0,,2.5,4.0,3.0
2049,0,5.0,0,13.0,13.0,16.0,0,15.670000000000002,22.75,19.75,15.75,21.75,,5.0,0,,4.0,4.0,3.0
2050,0,5.0,1,5.0,11.0,13.0,0,15.22,18.22,20.57,16.39,15.04,,0.0,0,,1.5,4.0,3.0
2051,0,5.0,0,5.0,28.0,14.0,0,12.0,23.0,21.0,18.0,19.0,,1.0,1,,1.5,4.0,3.0
2052,1,5.0,0,7.0,26.0,18.0,1,20.51,25.08,21.51,17.95,19.439999999999998,,0.0,1,,1.5,4.0,3.0
2053,1,5.0,0,7.0,22.0,12.0,0,15.670000000000002,17.5,21.83,17.75,20.5,,3.0,0,,3.0,4.0,3.0
2054,0,5.0,0,12.0,27.0,20.0,0,27.78,23.44,22.44,26.78,16.22,,1.0,0,,1.5,4.0,3.0
2055,1,5.0,0,14.0,17.0,17.0,0,19.6,17.95,21.6,15.280000000000001,21.28,,4.0,1,,1.5,4.0,3.0
2056,0,5.0,1,4.0,28.0,22.0,1,13.11,23.78,22.78,18.78,22.78,,4.0,0,,1.5,4.0,3.0
2057,0,5.0,0,15.0,12.0,21.0,0,17.78,22.0,19.78,14.56,18.560000000000002,,1.0,1,,2.0,4.0,3.0
2058,0,5.0,1,10.0,17.0,7.0,1,16.28,23.93,19.6,18.6,15.95,,1.0,0,,2.0,4.0,3.0
2059,0,5.0,0,8.0,14.0,9.0,1,16.57,11.87,19.57,15.57,19.57,,2.0,0,,1.5,4.0,3.0
2060,0,5.0,0,8.0,13.0,17.0,1,19.78,22.78,24.22,17.0,16.560000000000002,,0.0,0,,3.5,4.0,3.0
2061,0,5.0,0,18.0,19.0,15.0,1,18.37,20.37,21.41,17.41,17.33,,5.0,1,,3.5,4.0,3.0
2062,0,6.0,0,14.0,11.0,9.0,0,14.81,22.560000000000002,22.560000000000002,20.68,17.03,,5.0,1,,2.0,6.0,3.0
2063,1,6.0,0,5.0,8.0,10.0,0,13.67,23.96,23.96,21.08,17.87,,0.0,1,,4.0,6.0,3.0
2064,0,6.0,0,10.0,9.0,15.0,1,10.76,22.51,22.51,17.630000000000003,18.51,,1.0,0,,2.0,6.0,3.0
2065,0,6.0,0,7.0,8.0,11.0,1,11.430000000000001,24.26,22.26,18.380000000000003,25.26,,6.0,0,,3.5,6.0,3.0
2066,0,6.0,1,11.0,10.0,16.0,1,10.98,19.730000000000004,23.080000000000002,19.020000000000003,18.55,,1.0,0,,1.0,6.0,3.0
2067,1,6.0,0,13.0,23.0,17.0,0,7.76,24.51,23.51,20.630000000000003,22.51,,2.0,1,,1.0,6.0,3.0
2068,0,6.0,0,7.0,19.0,13.0,0,16.270000000000003,26.59,24.020000000000003,20.58,18.950000000000003,,1.0,1,,1.0,6.0,3.0
2069,0,6.0,0,13.0,17.0,13.0,0,11.430000000000001,19.01,24.34,20.380000000000003,24.01,,2.0,0,,2.5,6.0,3.0
2070,0,6.0,0,8.0,20.0,17.0,0,23.54,24.950000000000003,24.950000000000003,29.410000000000004,15.730000000000002,,2.0,0,,1.0,6.0,3.0
2071,0,6.0,0,8.0,12.0,14.0,1,15.360000000000001,19.46,24.110000000000003,17.910000000000004,24.790000000000003,,5.0,1,,1.0,6.0,3.0
2072,0,6.0,1,10.0,21.0,15.0,0,8.87,25.290000000000003,25.290000000000003,21.410000000000004,26.290000000000003,,5.0,0,,1.0,6.0,3.0
2073,0,6.0,0,5.0,13.0,18.0,1,13.540000000000001,23.51,22.290000000000003,17.19,22.07,,0.0,1,,1.5,6.0,3.0
2074,0,6.0,1,8.0,14.0,12.0,0,12.040000000000001,25.44,22.110000000000003,21.230000000000004,19.46,,0.0,0,,1.5,6.0,3.0
2075,1,6.0,0,6.0,9.0,10.0,0,12.81,13.38,22.080000000000002,18.200000000000003,23.080000000000002,,1.0,0,,1.0,6.0,3.0
2076,0,6.0,0,4.0,10.0,10.0,0,15.540000000000001,24.290000000000003,26.73,19.630000000000003,20.07,,1.0,0,,3.0,6.0,3.0
2077,0,6.0,0,6.0,16.0,12.0,0,14.13,21.880000000000003,23.92,20.04,20.84,,6.0,1,,3.0,6.0,3.0
2078,0,7.0,1,14.0,9.0,15.0,0,19.43,18.36,18.36,20.36,11.829999999999998,60609.0,4.0,0,,5.5,4.0,1.0
2079,0,7.0,1,5.0,12.0,8.0,0,18.29,19.759999999999998,19.759999999999998,20.759999999999998,12.669999999999998,,1.0,0,,7.5,4.0,1.0
2080,0,7.0,0,6.0,5.0,15.0,0,15.38,18.31,18.31,17.31,13.309999999999999,69617.0,2.0,0,,5.5,4.0,1.0
2081,1,7.0,1,3.0,8.0,13.0,0,16.050000000000004,20.06,18.06,18.06,20.06,44086.0,5.0,0,,7.0,4.0,1.0
2082,0,7.0,0,13.0,16.0,16.0,0,15.600000000000001,15.53,18.88,18.7,13.349999999999998,,0.0,0,,4.5,4.0,1.0
2083,1,7.0,1,13.0,17.0,13.0,0,12.38,20.31,19.31,20.31,17.31,41761.0,1.0,0,,4.5,4.0,1.0
2084,0,7.0,1,7.0,13.0,9.0,0,20.89,22.389999999999997,19.82,20.259999999999998,19.75,66297.0,0.0,0,,4.5,4.0,1.0
2085,0,7.0,1,13.0,11.0,11.0,0,16.050000000000004,14.809999999999999,20.139999999999997,20.06,18.81,45390.0,3.0,0,,6.0,4.0,1.0
2086,1,7.0,0,12.0,14.0,17.0,0,28.160000000000004,20.75,20.75,29.09,16.53,17851.0,1.0,1,,4.5,4.0,1.0
2087,0,7.0,1,4.0,6.0,10.0,0,19.980000000000004,15.259999999999998,19.91,17.59,19.59,50285.0,4.0,0,,4.5,4.0,1.0
2088,0,7.0,0,12.0,13.0,15.0,0,13.49,21.09,21.09,21.09,21.09,75418.0,4.0,0,,4.5,4.0,1.0
2089,1,7.0,1,3.0,9.0,12.0,0,18.160000000000004,19.31,18.09,16.869999999999997,16.869999999999997,66474.0,1.0,0,,5.0,4.0,1.0
2090,0,7.0,0,12.0,8.0,14.0,0,16.660000000000004,21.24,17.91,20.91,14.259999999999998,,1.0,0,,5.0,4.0,1.0
2091,1,7.0,1,4.0,11.0,12.0,0,16.950000000000003,9.179999999999998,17.88,17.88,17.88,,2.0,1,,4.5,4.0,1.0
2092,1,7.0,1,6.0,10.0,12.0,0,20.160000000000004,20.09,22.529999999999998,19.31,14.87,,0.0,1,,6.5,4.0,1.0
2093,1,7.0,1,6.0,12.0,12.0,0,18.75,17.68,19.72,19.72,15.639999999999997,,5.0,0,,6.5,4.0,1.0
2094,0,3.0,1,11.0,18.0,19.0,0,20.14,18.92,20.92,23.03,11.5,37376.0,4.0,0,,4.0,5.0,1.0
2095,0,3.0,1,12.0,13.0,16.0,0,19.0,20.32,22.32,23.43,12.34,,1.0,0,,6.0,5.0,1.0
2096,0,3.0,0,11.0,20.0,21.0,1,16.09,18.87,20.87,19.98,12.98,46384.0,2.0,0,,4.0,5.0,1.0
2097,1,3.0,1,12.0,17.0,23.0,1,16.76,20.62,20.62,20.73,19.73,20853.0,5.0,0,,5.5,5.0,1.0
2098,0,3.0,0,10.0,21.0,12.0,1,16.310000000000002,16.090000000000003,21.44,21.37,13.02,,0.0,0,,3.0,5.0,1.0
2099,0,3.0,1,16.0,20.0,7.0,0,13.09,20.87,21.87,22.98,16.98,18528.0,1.0,0,,3.0,5.0,1.0
2100,0,3.0,1,14.0,20.0,11.0,0,21.6,22.95,22.380000000000003,22.93,19.42,43064.0,0.0,0,,3.0,5.0,1.0
2101,0,3.0,1,10.0,12.0,7.0,0,16.76,15.370000000000001,22.7,22.73,18.48,22157.0,3.0,0,,4.5,5.0,1.0
2102,0,3.0,0,7.0,25.0,17.0,0,28.87,21.310000000000002,23.310000000000002,31.76,16.200000000000003,5382.0,1.0,0,,3.0,5.0,1.0
2103,0,3.0,1,15.0,19.0,14.0,1,20.69,15.82,22.470000000000002,20.26,19.26,27052.0,4.0,0,,3.0,5.0,1.0
2104,0,3.0,0,11.0,22.0,19.0,0,14.2,21.650000000000002,23.650000000000002,23.76,20.76,52185.0,4.0,0,,3.0,5.0,1.0
2105,0,3.0,1,12.0,20.0,16.0,1,18.87,19.87,20.650000000000002,19.54,16.54,43241.0,1.0,0,,3.5,5.0,1.0
2106,0,3.0,0,3.0,11.0,8.0,0,17.37,21.8,20.470000000000002,23.580000000000002,13.93,,1.0,0,,3.5,5.0,1.0
2107,0,3.0,1,11.0,16.0,10.0,0,17.66,9.74,20.44,20.55,17.55,,2.0,0,,3.0,5.0,1.0
2108,0,3.0,1,9.0,21.0,18.0,0,20.87,20.650000000000002,25.09,21.98,14.540000000000001,,0.0,0,,5.0,5.0,1.0
2109,0,3.0,1,13.0,29.0,18.0,0,19.46,18.240000000000002,22.28,22.39,15.309999999999999,,5.0,0,,5.0,5.0,1.0
2110,0,6.0,0,15.0,25.0,16.0,0,18.05,18.05,17.05,20.05,12.48,15658.0,7.0,0,,2.0,6.0,3.0
2111,0,6.0,0,16.0,12.0,11.0,0,16.91,19.45,18.45,20.45,12.36,,2.0,0,,4.0,6.0,3.0
2112,1,6.0,1,17.0,21.0,22.0,1,14.0,18.0,17.0,17.0,13.0,6650.0,1.0,0,,2.0,6.0,3.0
2113,0,6.0,0,14.0,16.0,10.0,1,14.670000000000002,19.75,16.75,17.75,19.75,32181.0,8.0,0,,3.5,6.0,3.0
2114,0,6.0,0,14.0,14.0,23.0,1,14.22,15.22,17.57,18.39,13.04,,3.0,0,,1.0,6.0,3.0
2115,1,6.0,0,22.0,35.0,28.0,0,11.0,20.0,18.0,20.0,17.0,34506.0,4.0,0,,1.0,6.0,3.0
2116,0,6.0,0,16.0,33.0,26.0,0,19.51,22.08,18.51,19.95,21.439999999999998,9970.0,3.0,0,,1.0,6.0,3.0
2117,0,6.0,0,16.0,29.0,22.0,0,14.670000000000002,14.5,18.83,19.75,18.5,30877.0,0.0,0,,2.5,6.0,3.0
2118,0,6.0,0,7.0,34.0,26.0,0,26.78,20.44,19.44,28.78,18.22,58416.0,4.0,1,,1.0,6.0,3.0
2119,0,6.0,0,15.0,24.0,21.0,1,18.6,14.95,18.6,17.28,19.28,25982.0,7.0,0,,1.0,6.0,3.0
2120,0,6.0,0,17.0,35.0,30.0,0,12.11,20.78,19.78,20.78,20.78,849.0,7.0,0,,1.0,6.0,3.0
2121,0,6.0,0,14.0,17.0,25.0,1,16.78,19.0,16.78,16.560000000000002,16.560000000000002,9793.0,2.0,0,,1.5,6.0,3.0
2122,0,6.0,0,9.0,24.0,17.0,0,15.280000000000001,20.93,16.6,20.6,13.95,,2.0,0,,1.5,6.0,3.0
2123,0,6.0,0,17.0,19.0,21.0,0,15.57,8.87,16.57,17.57,17.57,,1.0,1,,1.0,6.0,3.0
2124,1,6.0,0,15.0,18.0,19.0,0,18.78,19.78,21.22,19.0,14.56,,3.0,1,,3.0,6.0,3.0
2125,1,6.0,0,11.0,24.0,17.0,0,17.37,17.37,18.41,19.41,15.329999999999998,,8.0,0,,3.0,6.0,3.0
2126,0,4.0,0,14.0,10.0,16.0,0,19.34,18.38,18.38,21.42,12.89,1584.0,5.0,0,,4.0,6.0,1.0
2127,0,4.0,0,7.0,15.0,11.0,1,18.2,19.779999999999998,19.779999999999998,21.82,13.73,,0.0,0,,6.0,6.0,1.0
2128,0,4.0,0,10.0,10.0,10.0,0,15.29,18.33,18.33,18.37,14.370000000000001,10592.0,1.0,0,,4.0,6.0,1.0
2129,0,4.0,0,5.0,3.0,16.0,0,15.96,20.08,18.08,19.12,21.12,14939.0,6.0,0,,5.5,6.0,1.0
2130,0,4.0,1,13.0,13.0,11.0,0,15.51,15.549999999999999,18.9,19.76,14.41,,1.0,0,,3.0,6.0,1.0
2131,0,4.0,0,15.0,20.0,12.0,0,12.29,20.33,19.33,21.37,18.37,17264.0,2.0,0,,3.0,6.0,1.0
2132,0,4.0,0,7.0,16.0,6.0,1,20.8,22.409999999999997,19.84,21.32,20.810000000000002,7272.0,1.0,0,,3.0,6.0,1.0
2133,0,4.0,0,15.0,18.0,16.0,0,15.96,14.829999999999998,20.159999999999997,21.12,19.87,13635.0,2.0,0,,4.5,6.0,1.0
2134,0,4.0,0,12.0,21.0,16.0,0,28.07,20.77,20.77,30.150000000000002,17.590000000000003,41174.0,2.0,1,,3.0,6.0,1.0
2135,0,4.0,0,2.0,13.0,7.0,0,19.89,15.279999999999998,19.93,18.650000000000002,20.650000000000002,8740.0,5.0,0,,3.0,6.0,1.0
2136,0,4.0,1,12.0,16.0,10.0,1,13.399999999999999,21.11,21.11,22.150000000000002,22.150000000000002,16393.0,5.0,0,,3.0,6.0,1.0
2137,1,4.0,0,5.0,14.0,9.0,0,18.07,19.33,18.11,17.93,17.93,7449.0,0.0,0,,3.5,6.0,1.0
2138,0,4.0,1,12.0,15.0,17.0,1,16.57,21.259999999999998,17.93,21.970000000000002,15.32,,0.0,0,,3.5,6.0,1.0
2139,0,4.0,0,6.0,6.0,13.0,1,16.86,9.199999999999998,17.9,18.94,18.94,,1.0,1,,3.0,6.0,1.0
2140,0,4.0,0,6.0,7.0,7.0,1,20.07,20.11,22.549999999999997,20.37,15.930000000000001,,1.0,1,,5.0,6.0,1.0
2141,0,4.0,0,8.0,13.0,7.0,1,18.66,17.7,19.74,20.78,16.7,,6.0,0,,5.0,6.0,1.0
2142,0,7.0,1,11.0,9.0,13.0,0,17.34,15.34,21.48,24.48,15.57,13497.0,1.0,1,,2.0,6.0,2.0
2143,0,7.0,1,8.0,13.0,13.0,0,13.38,20.88,22.88,19.630000000000003,13.190000000000001,,10.0,0,,4.5,6.0,2.0
2144,0,7.0,1,19.0,11.0,12.0,0,21.05,18.05,17.05,22.05,12.52,7969.0,0.0,1,,4.0,6.0,2.0
2145,0,7.0,1,8.0,22.0,14.0,0,18.41,23.23,23.78,23.23,7.879999999999999,1526.0,1.0,1,,6.0,6.0,2.0
2146,0,7.0,1,10.0,12.0,17.0,1,22.23,20.23,20.23,22.23,9.16,21554.0,13.0,1,,2.0,6.0,2.0
2147,0,7.0,0,21.0,15.0,20.0,0,22.05,21.05,21.05,22.05,12.52,4583.0,3.0,0,,3.0,6.0,2.0
2148,0,7.0,0,15.0,20.0,18.0,0,19.14,18.03,18.03,21.92,14.39,,4.0,0,,5.0,6.0,2.0
2149,0,7.0,1,15.0,10.0,11.0,0,12.56,21.2,21.2,23.2,14.669999999999998,14938.0,5.0,1,,3.0,6.0,2.0
2150,0,7.0,1,15.0,15.0,21.0,1,17.05,21.05,21.05,24.05,9.52,17832.0,8.0,1,,3.0,6.0,2.0
2151,0,7.0,1,14.0,22.0,16.0,0,17.6,16.41,18.23,20.23,11.879999999999999,,5.0,0,,2.0,6.0,2.0
2152,0,7.0,0,4.0,18.0,12.0,0,19.05,21.05,20.05,18.05,13.52,,4.0,1,,2.5,6.0,2.0
2153,0,7.0,0,14.0,11.0,9.0,0,14.81,22.560000000000002,22.560000000000002,20.68,17.03,,5.0,1,,2.0,6.0,2.0
2154,0,7.0,1,14.0,9.0,15.0,0,19.43,18.36,18.36,20.36,11.829999999999998,60609.0,4.0,0,,5.5,6.0,2.0
2155,0,7.0,1,11.0,18.0,19.0,0,20.14,18.92,20.92,23.03,11.5,37376.0,4.0,0,,4.0,6.0,2.0
2156,0,7.0,0,15.0,25.0,16.0,0,18.05,18.05,17.05,20.05,12.48,15658.0,7.0,0,,2.0,6.0,2.0
2157,0,7.0,0,14.0,10.0,16.0,0,19.34,18.38,18.38,21.42,12.89,1584.0,5.0,0,,4.0,6.0,2.0
2158,1,6.0,1,6.0,16.0,18.0,1,16.2,16.74,22.88,24.88,16.41,,4.0,1,,4.0,6.0,2.0
2159,0,6.0,1,5.0,8.0,8.0,0,12.24,22.279999999999998,24.279999999999998,20.03,14.030000000000001,,5.0,0,,6.5,6.0,2.0
2160,0,6.0,1,10.0,14.0,7.0,1,19.91,19.45,18.45,22.45,13.36,,5.0,1,,6.0,6.0,2.0
2161,0,6.0,1,13.0,13.0,15.0,0,17.27,24.63,25.18,23.63,8.719999999999999,,4.0,1,,8.0,6.0,2.0
2162,0,6.0,1,7.0,13.0,12.0,0,21.09,21.63,21.63,22.63,10.0,,8.0,1,,4.0,6.0,2.0
2163,0,6.0,0,12.0,8.0,9.0,0,20.91,22.45,22.45,22.45,13.36,,2.0,0,,5.0,6.0,2.0
2164,0,6.0,0,6.0,11.0,13.0,0,18.0,19.43,19.43,22.32,15.23,,1.0,0,,7.0,6.0,2.0
2165,0,6.0,1,10.0,9.0,8.0,1,11.42,22.599999999999998,22.599999999999998,23.599999999999998,15.509999999999998,,0.0,1,,5.0,6.0,2.0
2166,0,6.0,1,16.0,26.0,26.0,0,15.91,22.45,22.45,24.45,10.36,,3.0,1,,5.0,6.0,2.0
2167,0,6.0,1,11.0,9.0,13.0,0,16.46,17.81,19.63,20.63,12.719999999999999,,0.0,0,,4.0,6.0,2.0
2168,0,6.0,0,7.0,7.0,11.0,1,17.91,22.45,21.45,18.45,14.36,,1.0,1,,4.5,6.0,2.0
2169,1,6.0,0,5.0,8.0,10.0,0,13.67,23.96,23.96,21.08,17.87,,0.0,1,,4.0,6.0,2.0
2170,0,6.0,1,5.0,12.0,8.0,0,18.29,19.759999999999998,19.759999999999998,20.759999999999998,12.669999999999998,,1.0,0,,7.5,6.0,2.0
2171,0,6.0,1,12.0,13.0,16.0,0,19.0,20.32,22.32,23.43,12.34,,1.0,0,,6.0,6.0,2.0
2172,0,6.0,0,16.0,12.0,11.0,0,16.91,19.45,18.45,20.45,12.36,,2.0,0,,4.0,6.0,2.0
2173,0,6.0,0,7.0,15.0,11.0,1,18.2,19.779999999999998,19.779999999999998,21.82,13.73,,0.0,0,,6.0,6.0,2.0
2174,0,6.0,0,15.0,9.0,17.0,0,13.29,15.29,21.43,21.43,17.05,22505.0,5.0,0,,2.0,5.0,2.0
2175,0,6.0,0,14.0,11.0,15.0,1,9.33,20.83,22.83,16.58,14.670000000000002,,4.0,0,,4.5,5.0,2.0
2176,0,6.0,0,5.0,13.0,8.0,0,17.0,18.0,17.0,19.0,14.0,1039.0,6.0,0,,4.0,5.0,2.0
2177,0,6.0,0,16.0,24.0,20.0,1,14.36,23.18,23.73,20.18,9.36,10534.0,5.0,0,,6.0,5.0,2.0
2178,0,6.0,0,10.0,16.0,23.0,0,18.18,20.18,20.18,19.18,10.64,30562.0,7.0,0,,2.0,5.0,2.0
2179,1,6.0,0,13.0,13.0,20.0,0,18.0,21.0,21.0,19.0,14.0,13591.0,3.0,0,,3.0,5.0,2.0
2180,0,6.0,0,13.0,22.0,24.0,0,15.09,17.98,17.98,18.87,15.870000000000001,,2.0,0,,5.0,5.0,2.0
2181,1,6.0,0,17.0,16.0,13.0,0,8.51,21.15,21.15,20.15,16.15,23946.0,1.0,0,,3.0,5.0,2.0
2182,0,6.0,0,25.0,17.0,19.0,0,13.0,21.0,21.0,21.0,11.0,26840.0,2.0,0,,3.0,5.0,2.0
2183,0,6.0,0,16.0,24.0,16.0,0,13.55,16.36,18.18,17.18,13.36,,1.0,0,,2.0,5.0,2.0
2184,0,6.0,0,14.0,16.0,18.0,0,15.0,21.0,20.0,15.0,15.0,,2.0,0,,2.5,5.0,2.0
2185,0,6.0,0,10.0,9.0,15.0,1,10.76,22.51,22.51,17.630000000000003,18.51,,1.0,0,,2.0,5.0,2.0
2186,0,6.0,0,6.0,5.0,15.0,0,15.38,18.31,18.31,17.31,13.309999999999999,69617.0,2.0,0,,5.5,5.0,2.0
2187,0,6.0,0,11.0,20.0,21.0,1,16.09,18.87,20.87,19.98,12.98,46384.0,2.0,0,,4.0,5.0,2.0
2188,1,6.0,1,17.0,21.0,22.0,1,14.0,18.0,17.0,17.0,13.0,6650.0,1.0,0,,2.0,5.0,2.0
2189,0,6.0,0,10.0,10.0,10.0,0,15.29,18.33,18.33,18.37,14.370000000000001,10592.0,1.0,0,,4.0,5.0,2.0
2190,0,7.0,1,12.0,8.0,17.0,0,13.96,17.04,21.18,22.18,23.8,3026.0,2.0,0,,3.5,4.0,2.0
2191,0,7.0,1,11.0,6.0,15.0,1,10.000000000000002,22.58,22.58,17.33,21.42,,11.0,0,,6.0,4.0,2.0
2192,0,7.0,1,6.0,12.0,12.0,0,17.67,19.75,16.75,19.75,20.75,24492.0,1.0,0,,5.5,4.0,2.0
2193,0,7.0,1,19.0,21.0,18.0,1,15.030000000000001,24.93,23.48,20.93,16.11,14997.0,2.0,0,,7.5,4.0,2.0
2194,0,7.0,1,13.0,15.0,17.0,0,18.85,21.93,19.93,19.93,17.39,5031.0,14.0,0,,3.5,4.0,2.0
2195,0,7.0,0,12.0,8.0,14.0,0,18.67,22.75,20.75,19.75,20.75,11940.0,4.0,0,,4.5,4.0,2.0
2196,0,7.0,0,12.0,19.0,18.0,0,15.760000000000002,19.73,17.73,19.62,22.62,,5.0,0,,6.5,4.0,2.0
2197,0,7.0,1,12.0,9.0,17.0,0,9.180000000000001,22.9,20.9,20.9,22.9,1585.0,6.0,0,,4.5,4.0,2.0
2198,0,7.0,1,20.0,22.0,31.0,0,13.670000000000002,22.75,20.75,21.75,17.75,1309.0,9.0,0,,4.5,4.0,2.0
2199,0,7.0,1,11.0,19.0,22.0,0,14.220000000000002,18.11,17.93,17.93,20.11,,6.0,0,,3.5,4.0,2.0
2200,0,7.0,0,13.0,13.0,16.0,0,15.670000000000002,22.75,19.75,15.75,21.75,,5.0,0,,4.0,4.0,2.0
2201,0,7.0,0,7.0,8.0,11.0,1,11.430000000000001,24.26,22.26,18.380000000000003,25.26,,6.0,0,,3.5,4.0,2.0
2202,1,7.0,1,3.0,8.0,13.0,0,16.050000000000004,20.06,18.06,18.06,20.06,44086.0,5.0,0,,7.0,4.0,2.0
2203,1,7.0,1,12.0,17.0,23.0,1,16.76,20.62,20.62,20.73,19.73,20853.0,5.0,0,,5.5,4.0,2.0
2204,0,7.0,0,14.0,16.0,10.0,1,14.670000000000002,19.75,16.75,17.75,19.75,32181.0,8.0,0,,3.5,4.0,2.0
2205,0,7.0,0,5.0,3.0,16.0,0,15.96,20.08,18.08,19.12,21.12,14939.0,6.0,0,,5.5,4.0,2.0
2206,0,4.0,0,8.0,16.0,22.0,0,13.51,12.51,22.0,22.82,17.09,,3.0,0,,1.0,6.0,2.0
2207,0,4.0,0,5.0,12.0,14.0,1,9.55,18.049999999999997,23.4,17.97,14.71,,6.0,0,,3.5,6.0,2.0
2208,1,4.0,0,16.0,8.0,11.0,0,17.22,15.22,17.57,20.39,14.04,,4.0,0,,3.0,6.0,2.0
2209,0,4.0,0,7.0,25.0,15.0,1,14.58,20.4,24.3,21.57,9.399999999999999,,3.0,0,,5.0,6.0,2.0
2210,0,4.0,0,7.0,21.0,14.0,0,18.4,17.4,20.75,20.57,10.68,,9.0,0,,1.0,6.0,2.0
2211,0,4.0,1,18.0,14.0,19.0,0,18.22,18.22,21.57,20.39,14.04,,1.0,0,,2.0,6.0,2.0
2212,0,4.0,1,12.0,23.0,17.0,0,15.31,15.200000000000001,18.55,20.26,15.91,,0.0,0,,4.0,6.0,2.0
2213,0,4.0,0,14.0,11.0,6.0,0,8.73,18.369999999999997,21.72,21.54,16.189999999999998,,1.0,0,,2.0,6.0,2.0
2214,0,4.0,0,12.0,24.0,18.0,0,13.22,18.22,21.57,22.39,11.04,,4.0,0,,2.0,6.0,2.0
2215,1,4.0,0,13.0,19.0,11.0,0,13.770000000000001,13.58,18.75,18.57,13.399999999999999,,1.0,0,,1.0,6.0,2.0
2216,0,4.0,1,5.0,11.0,13.0,0,15.22,18.22,20.57,16.39,15.04,,0.0,0,,1.5,6.0,2.0
2217,0,4.0,1,11.0,10.0,16.0,1,10.98,19.730000000000004,23.080000000000002,19.020000000000003,18.55,,1.0,0,,1.0,6.0,2.0
2218,0,4.0,0,13.0,16.0,16.0,0,15.600000000000001,15.53,18.88,18.7,13.349999999999998,,0.0,0,,4.5,6.0,2.0
2219,0,4.0,0,10.0,21.0,12.0,1,16.310000000000002,16.090000000000003,21.44,21.37,13.02,,0.0,0,,3.0,6.0,2.0
2220,0,4.0,0,14.0,14.0,23.0,1,14.22,15.22,17.57,18.39,13.04,,3.0,0,,1.0,6.0,2.0
2221,0,4.0,1,13.0,13.0,11.0,0,15.51,15.549999999999999,18.9,19.76,14.41,,1.0,0,,3.0,6.0,2.0
2222,0,2.0,1,12.0,17.0,29.0,0,10.29,17.29,22.43,24.43,21.05,5351.0,2.0,1,,1.0,3.0,3.0
2223,0,2.0,1,11.0,21.0,13.0,0,6.33,22.83,23.83,19.58,18.67,,7.0,0,,3.5,3.0,3.0
2224,0,2.0,1,14.0,23.0,16.0,0,14.0,20.0,18.0,22.0,18.0,26817.0,3.0,1,,3.0,3.0,3.0
2225,0,2.0,1,7.0,22.0,16.0,0,11.36,25.18,24.73,23.18,13.36,17322.0,2.0,1,,5.0,3.0,3.0
2226,0,2.0,1,7.0,14.0,11.0,1,15.18,22.18,21.18,22.18,14.64,2706.0,10.0,1,,1.0,3.0,3.0
