,Unnamed: 0,exphappy,samerace,hobby_diff_phys,hobby_diff_out,hobby_diff_in,attr_diff,sinc_diff,intel_diff,fun_diff,age_diff,same_career,confidence,imprace,date_freq,out_freq,match
1664,1664,2.0,0,2.0,6.0,3.0,6.0,6.0,6.0,3.0,0.0,0,0.0,6.0,2.0,0.0,0
1665,1665,2.0,0,4.0,2.0,3.0,2.0,6.0,3.0,6.0,0.0,0,0.0,6.0,2.0,0.0,0
1666,1666,4.0,0,2.0,2.0,3.0,4.0,6.0,2.0,5.0,0.0,0,0.0,6.0,3.0,0.0,0
1667,1667,4.0,0,2.0,4.0,5.0,5.0,6.0,4.0,4.0,6.0,0,0.0,6.0,3.0,0.0,0
1668,1668,4.0,0,0.0,0.0,6.0,4.0,6.0,2.0,2.0,0.0,0,0.0,6.0,3.0,0.0,0
1669,1669,4.0,1,2.0,0.0,2.0,6.0,2.0,4.0,3.0,0.0,0,0.0,6.0,3.0,0.0,1
1670,1670,4.0,1,2.0,2.0,2.0,2.0,6.0,3.0,2.0,0.0,0,0.0,3.0,3.0,0.0,1
1671,1671,4.0,1,3.0,5.0,5.0,2.0,3.0,5.0,3.0,0.0,0,0.0,6.0,3.0,0.0,0
1672,1672,4.0,1,2.0,6.0,4.0,4.0,2.0,2.0,5.0,0.0,0,0.0,6.0,3.0,0.0,1
1673,1673,4.0,1,6.0,4.0,2.0,4.0,3.0,4.0,5.0,2.0,0,0.0,6.0,3.0,0.0,0
1674,1674,4.0,0,2.0,6.0,4.0,6.0,6.0,2.0,3.0,0.0,1,0.0,2.0,3.0,0.0,0
1675,1675,4.0,0,2.0,4.0,2.0,3.0,6.0,4.0,5.0,6.0,1,0.0,2.0,3.0,0.0,0
1676,1676,3.0,0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,6.0,0,0.0,0.0,6.0,3.0,0
1677,1677,3.0,0,3.0,2.0,2.0,6.0,2.0,4.0,2.0,6.0,0,0.0,6.0,6.0,3.0,0
1678,1678,3.0,0,3.0,5.0,2.0,5.0,2.0,6.0,6.0,6.0,0,0.0,0.0,6.0,3.0,0
1679,1679,3.0,0,5.0,6.0,4.0,2.0,3.0,3.0,2.0,0.0,0,0.0,6.0,6.0,3.0,0
1680,1680,3.0,0,3.0,3.0,6.0,3.0,6.0,2.0,2.0,6.0,0,0.0,2.0,6.0,3.0,0
1681,1681,3.0,0,4.0,3.0,2.0,3.0,5.0,4.0,3.0,6.0,0,0.0,0.0,6.0,3.0,0
1682,1682,3.0,0,2.0,2.0,3.0,5.0,3.0,2.0,4.0,0.0,0,0.0,6.0,6.0,3.0,1
1683,1683,3.0,0,3.0,6.0,2.0,5.0,4.0,3.0,4.0,2.0,0,0.0,0.0,6.0,3.0,0
1684,1684,3.0,0,2.0,4.0,3.0,6.0,2.0,2.0,3.0,0.0,0,0.0,6.0,6.0,3.0,0
1685,1685,3.0,0,6.0,6.0,3.0,3.0,2.0,4.0,5.0,0.0,0,0.0,6.0,6.0,3.0,0
1686,1686,6.0,0,3.0,4.0,6.0,5.0,6.0,3.0,4.0,0.0,0,0.0,3.0,4.0,0.0,0
1687,1687,6.0,0,4.0,6.0,5.0,6.0,0.0,5.0,2.0,6.0,0,0.0,4.0,4.0,0.0,0
1688,1688,6.0,0,4.0,4.0,4.0,4.0,0.0,2.0,6.0,0.0,0,0.0,3.0,4.0,0.0,0
1689,1689,6.0,1,2.0,5.0,2.0,2.0,2.0,5.0,2.0,0.0,0,0.0,4.0,4.0,0.0,1
1690,1690,6.0,1,5.0,4.0,3.0,3.0,6.0,4.0,2.0,0.0,0,0.0,5.0,4.0,0.0,0
1691,1691,6.0,1,6.0,2.0,5.0,3.0,3.0,5.0,3.0,0.0,0,0.0,3.0,4.0,0.0,1
1692,1692,6.0,1,4.0,4.0,4.0,4.0,6.0,3.0,4.0,0.0,0,0.0,4.0,4.0,0.0,1
1693,1693,6.0,1,5.0,2.0,6.0,4.0,2.0,5.0,4.0,2.0,0,0.0,3.0,4.0,0.0,0
1694,1694,6.0,0,3.0,6.0,2.0,6.0,6.0,3.0,3.0,0.0,0,0.0,4.0,4.0,0.0,0
1695,1695,6.0,0,2.0,3.0,3.0,3.0,6.0,5.0,5.0,6.0,0,0.0,4.0,4.0,0.0,0
1696,1696,4.0,0,3.0,3.0,4.0,4.0,6.0,2.0,5.0,0.0,0,0.0,6.0,0.0,0.0,1
1697,1697,4.0,0,3.0,5.0,6.0,5.0,6.0,4.0,3.0,6.0,0,0.0,2.0,0.0,0.0,0
1698,1698,4.0,0,6.0,0.0,2.0,4.0,6.0,2.0,2.0,0.0,0,0.0,6.0,0.0,0.0,0
1699,1699,4.0,1,4.0,0.0,3.0,6.0,2.0,4.0,3.0,0.0,0,0.0,2.0,0.0,0.0,1
1700,1700,4.0,1,3.0,2.0,3.0,2.0,6.0,3.0,3.0,0.0,0,0.0,3.0,0.0,0.0,0
1701,1701,4.0,1,3.0,6.0,6.0,2.0,4.0,5.0,4.0,0.0,0,0.0,6.0,0.0,0.0,1
1702,1702,4.0,1,4.0,6.0,5.0,4.0,2.0,2.0,5.0,0.0,0,0.0,2.0,0.0,0.0,0
1703,1703,4.0,1,3.0,5.0,4.0,4.0,3.0,4.0,5.0,2.0,0,0.0,6.0,0.0,0.0,1
1704,1704,4.0,0,4.0,6.0,5.0,6.0,6.0,2.0,3.0,0.0,1,0.0,2.0,0.0,0.0,0
1705,1705,4.0,0,2.0,5.0,4.0,3.0,6.0,4.0,6.0,6.0,1,0.0,2.0,0.0,0.0,0
1706,1706,3.0,0,6.0,2.0,2.0,5.0,6.0,6.0,4.0,0.0,0,0.0,2.0,2.0,0.0,0
1707,1707,3.0,0,2.0,3.0,3.0,6.0,0.0,3.0,2.0,6.0,0,0.0,3.0,2.0,0.0,0
1708,1708,3.0,0,2.0,2.0,6.0,4.0,0.0,6.0,6.0,0.0,0,0.0,2.0,2.0,0.0,0
1709,1709,3.0,1,3.0,2.0,5.0,2.0,2.0,3.0,2.0,0.0,0,0.0,3.0,2.0,0.0,1
1710,1710,3.0,1,3.0,2.0,2.0,3.0,6.0,2.0,2.0,0.0,0,0.0,5.0,2.0,0.0,0
1711,1711,3.0,1,4.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,0,0.0,2.0,2.0,0.0,0
1712,1712,3.0,1,2.0,5.0,3.0,4.0,6.0,6.0,4.0,0.0,0,0.0,3.0,2.0,0.0,0
1713,1713,3.0,1,3.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,1,0.0,2.0,2.0,0.0,0
1714,1714,3.0,0,2.0,4.0,3.0,6.0,6.0,2.0,3.0,0.0,0,0.0,4.0,2.0,0.0,0
1715,1715,3.0,0,0.0,3.0,2.0,3.0,6.0,3.0,5.0,6.0,0,0.0,4.0,2.0,0.0,0
1716,1716,2.0,0,6.0,2.0,3.0,6.0,6.0,0.0,6.0,6.0,1,0.0,6.0,2.0,0.0,0
1717,1717,2.0,0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,0.0,0,0.0,2.0,2.0,0.0,0
1718,1718,2.0,0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,1,0.0,6.0,2.0,0.0,0
1719,1719,2.0,0,3.0,0.0,3.0,5.0,2.0,6.0,0.0,6.0,0,0.0,2.0,2.0,0.0,1
1720,1720,2.0,0,6.0,6.0,2.0,6.0,6.0,0.0,0.0,6.0,0,0.0,4.0,2.0,0.0,0
1721,1721,2.0,0,6.0,5.0,5.0,6.0,3.0,2.0,0.0,6.0,0,0.0,6.0,2.0,0.0,1
1722,1722,2.0,0,2.0,5.0,3.0,6.0,2.0,0.0,2.0,6.0,0,0.0,2.0,2.0,0.0,1
1723,1723,2.0,0,2.0,4.0,3.0,6.0,3.0,6.0,6.0,2.0,0,0.0,6.0,2.0,0.0,1
1724,1724,2.0,0,2.0,6.0,4.0,6.0,6.0,0.0,3.0,0.0,0,0.0,2.0,2.0,0.0,1
1725,1725,2.0,0,3.0,4.0,3.0,6.0,6.0,6.0,2.0,0.0,0,0.0,2.0,2.0,0.0,0
1726,1726,6.0,0,2.0,6.0,3.0,4.0,6.0,4.0,6.0,6.0,0,0.0,0.0,3.0,2.0,1
1727,1727,6.0,0,2.0,3.0,5.0,5.0,0.0,6.0,5.0,6.0,0,0.0,6.0,3.0,2.0,0
1728,1728,6.0,0,2.0,2.0,2.0,3.0,0.0,4.0,5.0,6.0,0,0.0,0.0,3.0,2.0,0
1729,1729,6.0,0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,0.0,0,0.0,6.0,3.0,2.0,1
1730,1730,6.0,0,3.0,2.0,2.0,2.0,5.0,5.0,5.0,6.0,0,0.0,2.0,3.0,2.0,0
1731,1731,6.0,0,4.0,3.0,4.0,2.0,3.0,6.0,6.0,6.0,1,0.0,0.0,3.0,2.0,0
1732,1732,6.0,0,4.0,3.0,4.0,3.0,6.0,4.0,6.0,0.0,0,0.0,6.0,3.0,2.0,1
1733,1733,6.0,0,3.0,2.0,6.0,3.0,2.0,6.0,6.0,2.0,0,0.0,0.0,3.0,2.0,0
1734,1734,6.0,0,4.0,6.0,3.0,6.0,0.0,4.0,3.0,0.0,0,0.0,6.0,3.0,2.0,1
1735,1735,6.0,0,0.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,0,0.0,6.0,3.0,2.0,0
1736,1736,0.0,0,2.0,2.0,3.0,6.0,6.0,0.0,6.0,0.0,0,0.0,2.0,6.0,0.0,0
1737,1737,0.0,0,3.0,4.0,5.0,6.0,6.0,6.0,5.0,6.0,0,0.0,3.0,6.0,0.0,0
1738,1738,0.0,0,2.0,6.0,2.0,6.0,6.0,0.0,3.0,0.0,0,0.0,2.0,6.0,0.0,0
1739,1739,0.0,1,3.0,6.0,2.0,4.0,2.0,2.0,4.0,0.0,0,0.0,3.0,6.0,0.0,0
1740,1740,0.0,1,3.0,2.0,3.0,5.0,6.0,6.0,3.0,0.0,0,0.0,5.0,6.0,0.0,0
1741,1741,0.0,1,4.0,5.0,5.0,5.0,4.0,3.0,5.0,0.0,0,0.0,2.0,6.0,0.0,0
1742,1742,0.0,1,3.0,5.0,4.0,6.0,2.0,0.0,6.0,0.0,0,0.0,3.0,6.0,0.0,0
1743,1743,0.0,1,3.0,4.0,4.0,6.0,3.0,2.0,6.0,2.0,0,0.0,2.0,6.0,0.0,0
1744,1744,0.0,0,3.0,6.0,4.0,6.0,6.0,0.0,3.0,0.0,0,0.0,4.0,6.0,0.0,0
1745,1745,0.0,0,2.0,4.0,3.0,6.0,6.0,6.0,6.0,6.0,0,0.0,4.0,6.0,0.0,0
1746,1746,3.0,1,2.0,6.0,4.0,4.0,6.0,6.0,5.0,6.0,0,0.0,0.0,2.0,0.0,1
1747,1747,3.0,0,2.0,2.0,3.0,4.0,6.0,2.0,5.0,0.0,0,0.0,6.0,2.0,0.0,0
1748,1748,3.0,0,2.0,2.0,2.0,5.0,2.0,2.0,4.0,6.0,0,3.0,0.0,2.0,0.0,0
1749,1749,3.0,0,3.0,4.0,6.0,5.0,6.0,3.0,4.0,0.0,0,0.0,3.0,2.0,0.0,0
1750,1750,3.0,0,3.0,3.0,4.0,4.0,6.0,2.0,5.0,0.0,0,0.0,6.0,2.0,0.0,1
1751,1751,3.0,0,6.0,2.0,2.0,5.0,6.0,6.0,4.0,0.0,0,0.0,2.0,2.0,0.0,0
1752,1752,3.0,0,6.0,2.0,3.0,6.0,6.0,0.0,6.0,6.0,1,0.0,6.0,2.0,0.0,0
1753,1753,3.0,0,2.0,6.0,3.0,4.0,6.0,4.0,6.0,6.0,0,0.0,0.0,2.0,0.0,1
1754,1754,3.0,0,2.0,2.0,3.0,6.0,6.0,0.0,6.0,0.0,0,0.0,2.0,2.0,0.0,0
1755,1755,3.0,0,6.0,4.0,6.0,5.0,6.0,3.0,3.0,6.0,0,0.0,6.0,4.0,0.0,0
1756,1756,3.0,0,2.0,4.0,5.0,5.0,6.0,4.0,4.0,6.0,0,0.0,6.0,4.0,0.0,0
1757,1757,3.0,0,3.0,2.0,2.0,6.0,2.0,4.0,2.0,6.0,0,0.0,6.0,4.0,0.0,0
1758,1758,3.0,0,4.0,6.0,5.0,6.0,0.0,5.0,2.0,6.0,0,0.0,4.0,4.0,0.0,0
1759,1759,3.0,0,3.0,5.0,6.0,5.0,6.0,4.0,3.0,6.0,0,0.0,2.0,4.0,0.0,0
1760,1760,3.0,0,2.0,3.0,3.0,6.0,0.0,3.0,2.0,6.0,0,0.0,3.0,4.0,0.0,0
1761,1761,3.0,0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,0.0,0,0.0,2.0,4.0,0.0,0
1762,1762,3.0,0,2.0,3.0,5.0,5.0,0.0,6.0,5.0,6.0,0,0.0,6.0,4.0,0.0,0
1763,1763,3.0,0,3.0,4.0,5.0,6.0,6.0,6.0,5.0,6.0,0,0.0,3.0,4.0,0.0,0
1764,1764,3.0,0,6.0,2.0,2.0,4.0,6.0,6.0,2.0,6.0,0,0.0,0.0,3.0,0.0,0
1765,1765,3.0,0,0.0,0.0,6.0,4.0,6.0,2.0,2.0,0.0,0,0.0,6.0,3.0,0.0,0
1766,1766,3.0,0,3.0,5.0,2.0,5.0,2.0,6.0,6.0,6.0,0,3.0,0.0,3.0,0.0,0
1767,1767,3.0,0,4.0,4.0,4.0,4.0,0.0,2.0,6.0,0.0,0,0.0,3.0,3.0,0.0,0
1768,1768,3.0,0,6.0,0.0,2.0,4.0,6.0,2.0,2.0,0.0,0,0.0,6.0,3.0,0.0,0
1769,1769,3.0,0,2.0,2.0,6.0,4.0,0.0,6.0,6.0,0.0,0,0.0,2.0,3.0,0.0,0
1770,1770,3.0,0,6.0,0.0,6.0,6.0,6.0,0.0,0.0,6.0,1,0.0,6.0,3.0,0.0,0
1771,1771,3.0,0,2.0,2.0,2.0,3.0,0.0,4.0,5.0,6.0,0,0.0,0.0,3.0,0.0,0
1772,1772,3.0,0,2.0,6.0,2.0,6.0,6.0,0.0,3.0,0.0,0,0.0,2.0,3.0,0.0,0
1773,1773,3.0,0,4.0,3.0,2.0,6.0,2.0,3.0,3.0,0.0,0,0.0,6.0,2.0,0.0,1
1774,1774,3.0,1,2.0,0.0,2.0,6.0,2.0,4.0,3.0,0.0,0,0.0,6.0,2.0,0.0,1
1775,1775,3.0,0,5.0,6.0,4.0,2.0,3.0,3.0,2.0,0.0,0,6.0,6.0,2.0,0.0,0
1776,1776,3.0,1,2.0,5.0,2.0,2.0,2.0,5.0,2.0,0.0,0,0.0,4.0,2.0,0.0,1
1777,1777,3.0,1,4.0,0.0,3.0,6.0,2.0,4.0,3.0,0.0,0,0.0,2.0,2.0,0.0,1
1778,1778,3.0,1,3.0,2.0,5.0,2.0,2.0,3.0,2.0,0.0,0,0.0,3.0,2.0,0.0,1
1779,1779,3.0,0,3.0,0.0,3.0,5.0,2.0,6.0,0.0,6.0,0,0.0,2.0,2.0,0.0,1
1780,1780,3.0,0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,0.0,0,0.0,6.0,2.0,0.0,1
1781,1781,3.0,1,3.0,6.0,2.0,4.0,2.0,2.0,4.0,0.0,0,0.0,3.0,2.0,0.0,0
1782,1782,3.0,0,2.0,6.0,3.0,2.0,6.0,2.0,2.0,6.0,0,0.0,2.0,5.0,2.0,1
1783,1783,3.0,1,2.0,2.0,2.0,2.0,6.0,3.0,2.0,0.0,0,0.0,3.0,5.0,2.0,1
1784,1784,3.0,0,3.0,3.0,6.0,3.0,6.0,2.0,2.0,6.0,0,6.0,2.0,5.0,2.0,0
1785,1785,3.0,1,5.0,4.0,3.0,3.0,6.0,4.0,2.0,0.0,0,0.0,5.0,5.0,2.0,0
1786,1786,3.0,1,3.0,2.0,3.0,2.0,6.0,3.0,3.0,0.0,0,0.0,3.0,5.0,2.0,0
1787,1787,3.0,1,3.0,2.0,2.0,3.0,6.0,2.0,2.0,0.0,0,0.0,5.0,5.0,2.0,0
1788,1788,3.0,0,6.0,6.0,2.0,6.0,6.0,0.0,0.0,6.0,0,0.0,4.0,5.0,2.0,0
1789,1789,3.0,0,3.0,2.0,2.0,2.0,5.0,5.0,5.0,6.0,0,0.0,2.0,5.0,2.0,0
1790,1790,3.0,1,3.0,2.0,3.0,5.0,6.0,6.0,3.0,0.0,0,0.0,5.0,5.0,2.0,0
1791,1791,0.0,0,2.0,3.0,6.0,2.0,3.0,4.0,3.0,6.0,0,0.0,0.0,4.0,0.0,1
1792,1792,0.0,1,3.0,5.0,5.0,2.0,3.0,5.0,3.0,0.0,0,0.0,6.0,4.0,0.0,0
1793,1793,0.0,0,4.0,3.0,2.0,3.0,5.0,4.0,3.0,6.0,0,6.0,0.0,4.0,0.0,0
1794,1794,0.0,1,6.0,2.0,5.0,3.0,3.0,5.0,3.0,0.0,0,0.0,3.0,4.0,0.0,1
1795,1795,0.0,1,3.0,6.0,6.0,2.0,4.0,5.0,4.0,0.0,0,0.0,6.0,4.0,0.0,1
1796,1796,0.0,1,4.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,0,0.0,2.0,4.0,0.0,0
1797,1797,0.0,0,6.0,5.0,5.0,6.0,3.0,2.0,0.0,6.0,0,0.0,6.0,4.0,0.0,1
1798,1798,0.0,0,4.0,3.0,4.0,2.0,3.0,6.0,6.0,6.0,1,0.0,0.0,4.0,0.0,0
1799,1799,0.0,1,4.0,5.0,5.0,5.0,4.0,3.0,5.0,0.0,0,0.0,2.0,4.0,0.0,0
1800,1800,3.0,0,6.0,3.0,2.0,4.0,2.0,6.0,5.0,0.0,0,0.0,6.0,2.0,6.0,1
1801,1801,3.0,1,2.0,6.0,4.0,4.0,2.0,2.0,5.0,0.0,0,0.0,6.0,2.0,6.0,1
1802,1802,3.0,0,2.0,2.0,3.0,5.0,3.0,2.0,4.0,0.0,0,4.0,6.0,2.0,6.0,1
1803,1803,3.0,1,4.0,4.0,4.0,4.0,6.0,3.0,4.0,0.0,0,0.0,4.0,2.0,6.0,1
1804,1804,3.0,1,4.0,6.0,5.0,4.0,2.0,2.0,5.0,0.0,0,0.0,2.0,2.0,6.0,0
1805,1805,3.0,1,2.0,5.0,3.0,4.0,6.0,6.0,4.0,0.0,0,0.0,3.0,2.0,6.0,0
1806,1806,3.0,0,2.0,5.0,3.0,6.0,2.0,0.0,2.0,6.0,0,0.0,2.0,2.0,6.0,1
1807,1807,3.0,0,4.0,3.0,4.0,3.0,6.0,4.0,6.0,0.0,0,0.0,6.0,2.0,6.0,1
1808,1808,3.0,1,3.0,5.0,4.0,6.0,2.0,0.0,6.0,0.0,0,0.0,3.0,2.0,6.0,0
1809,1809,6.0,0,0.0,3.0,3.0,4.0,3.0,3.0,5.0,2.0,0,0.0,0.0,2.0,2.0,1
1810,1810,6.0,1,6.0,4.0,2.0,4.0,3.0,4.0,5.0,2.0,0,0.0,6.0,2.0,2.0,0
1811,1811,6.0,0,3.0,6.0,2.0,5.0,4.0,3.0,4.0,2.0,0,3.0,0.0,2.0,2.0,0
1812,1812,6.0,1,5.0,2.0,6.0,4.0,2.0,5.0,4.0,2.0,0,0.0,3.0,2.0,2.0,0
1813,1813,6.0,1,3.0,5.0,4.0,4.0,3.0,4.0,5.0,2.0,0,0.0,6.0,2.0,2.0,1
1814,1814,6.0,1,3.0,2.0,2.0,4.0,2.0,3.0,4.0,2.0,1,0.0,2.0,2.0,2.0,0
1815,1815,6.0,0,2.0,4.0,3.0,6.0,3.0,6.0,6.0,2.0,0,0.0,6.0,2.0,2.0,1
1816,1816,6.0,0,3.0,2.0,6.0,3.0,2.0,6.0,6.0,2.0,0,0.0,0.0,2.0,2.0,0
1817,1817,6.0,1,3.0,4.0,4.0,6.0,3.0,2.0,6.0,2.0,0,0.0,2.0,2.0,2.0,0
1818,1818,3.0,0,2.0,6.0,3.0,6.0,6.0,6.0,3.0,0.0,0,0.0,6.0,5.0,6.0,0
1819,1819,3.0,0,2.0,6.0,4.0,6.0,6.0,2.0,3.0,0.0,1,0.0,2.0,5.0,6.0,0
1820,1820,3.0,0,2.0,4.0,3.0,6.0,2.0,2.0,3.0,0.0,0,0.0,6.0,5.0,6.0,0
1821,1821,3.0,0,3.0,6.0,2.0,6.0,6.0,3.0,3.0,0.0,0,0.0,4.0,5.0,6.0,0
1822,1822,3.0,0,4.0,6.0,5.0,6.0,6.0,2.0,3.0,0.0,1,0.0,2.0,5.0,6.0,0
1823,1823,3.0,0,2.0,4.0,3.0,6.0,6.0,2.0,3.0,0.0,0,0.0,4.0,5.0,6.0,0
1824,1824,3.0,0,2.0,6.0,4.0,6.0,6.0,0.0,3.0,0.0,0,0.0,2.0,5.0,6.0,1
1825,1825,3.0,0,4.0,6.0,3.0,6.0,0.0,4.0,3.0,0.0,0,0.0,6.0,5.0,6.0,1
1826,1826,3.0,0,3.0,6.0,4.0,6.0,6.0,0.0,3.0,0.0,0,0.0,4.0,5.0,6.0,0
1827,1827,3.0,0,4.0,2.0,3.0,2.0,6.0,3.0,6.0,0.0,0,0.0,6.0,6.0,2.0,0
1828,1828,3.0,0,2.0,4.0,2.0,3.0,6.0,4.0,5.0,6.0,1,0.0,2.0,6.0,2.0,0
1829,1829,3.0,0,6.0,6.0,3.0,3.0,2.0,4.0,5.0,0.0,0,0.0,6.0,6.0,2.0,0
1830,1830,3.0,0,2.0,3.0,3.0,3.0,6.0,5.0,5.0,6.0,0,0.0,4.0,6.0,2.0,0
1831,1831,3.0,0,2.0,5.0,4.0,3.0,6.0,4.0,6.0,6.0,1,0.0,2.0,6.0,2.0,0
1832,1832,3.0,0,0.0,3.0,2.0,3.0,6.0,3.0,5.0,6.0,0,0.0,4.0,6.0,2.0,0
1833,1833,3.0,0,3.0,4.0,3.0,6.0,6.0,6.0,2.0,0.0,0,0.0,2.0,6.0,2.0,0
1834,1834,3.0,0,0.0,2.0,2.0,2.0,0.0,6.0,6.0,0.0,0,0.0,6.0,6.0,2.0,0
1835,1835,3.0,0,2.0,4.0,3.0,6.0,6.0,6.0,6.0,6.0,0,0.0,4.0,6.0,2.0,0
1836,1836,3.0,0,5.0,6.0,2.0,2.0,2.0,6.0,2.0,0.0,0,0.0,3.0,6.0,6.0,0
1837,1837,3.0,1,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1,0.0,6.0,6.0,6.0,0
1838,1838,3.0,0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,6.0,0,0.0,5.0,6.0,6.0,0
1839,1839,3.0,1,4.0,4.0,5.0,2.0,2.0,2.0,2.0,6.0,1,0.0,5.0,6.0,6.0,1
1840,1840,3.0,0,4.0,5.0,4.0,2.0,3.0,2.0,2.0,0.0,1,0.0,4.0,6.0,6.0,0
1841,1841,3.0,1,4.0,4.0,3.0,6.0,3.0,6.0,3.0,6.0,0,0.0,2.0,5.0,4.0,0
1842,1842,3.0,0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,5.0,0,0.0,5.0,5.0,4.0,0
1843,1843,3.0,1,2.0,2.0,2.0,6.0,3.0,2.0,3.0,6.0,1,0.0,4.0,5.0,4.0,0
1844,1844,3.0,0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,0,0.0,4.0,5.0,4.0,0
1845,1845,3.0,0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,0,0.0,4.0,5.0,4.0,0
1846,1846,5.0,0,4.0,3.0,3.0,6.0,3.0,2.0,3.0,6.0,0,0.0,2.0,4.0,2.0,1
1847,1847,5.0,1,4.0,3.0,6.0,6.0,4.0,3.0,3.0,5.0,0,0.0,5.0,4.0,2.0,0
1848,1848,5.0,0,6.0,6.0,2.0,6.0,3.0,3.0,3.0,6.0,1,0.0,4.0,4.0,2.0,0
1849,1849,5.0,1,3.0,3.0,2.0,6.0,3.0,3.0,3.0,3.0,0,0.0,4.0,4.0,2.0,0
1850,1850,5.0,0,6.0,2.0,4.0,6.0,4.0,2.0,3.0,3.0,0,0.0,4.0,4.0,2.0,0
1851,1851,3.0,0,6.0,5.0,4.0,2.0,3.0,6.0,2.0,0.0,0,0.0,3.0,6.0,6.0,0
1852,1852,3.0,1,6.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0,0,0.0,6.0,6.0,6.0,0
1853,1853,3.0,0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,6.0,1,0.0,5.0,6.0,6.0,0
1854,1854,3.0,1,6.0,4.0,5.0,2.0,3.0,2.0,2.0,6.0,0,0.0,4.0,6.0,6.0,1
1855,1855,3.0,0,4.0,4.0,6.0,2.0,4.0,2.0,2.0,6.0,0,0.0,4.0,6.0,6.0,1
1856,1856,3.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0,0.0,2.0,4.0,6.0,0
1857,1857,3.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0,0.0,2.0,4.0,6.0,1
1858,1858,3.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0,0.0,2.0,4.0,6.0,0
1859,1859,3.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0,0.0,2.0,4.0,6.0,0
1860,1860,3.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0,0.0,2.0,4.0,6.0,0
1861,1861,4.0,0,5.0,6.0,2.0,2.0,2.0,6.0,2.0,0.0,0,0.0,3.0,3.0,0.0,0
1862,1862,4.0,1,4.0,4.0,3.0,6.0,3.0,6.0,3.0,6.0,0,0.0,2.0,3.0,0.0,0
1863,1863,4.0,0,4.0,3.0,3.0,6.0,3.0,2.0,3.0,6.0,0,0.0,2.0,3.0,0.0,1
1864,1864,4.0,0,6.0,5.0,4.0,2.0,3.0,6.0,2.0,0.0,0,0.0,3.0,3.0,0.0,0
1865,1865,4.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0,0.0,0.0,3.0,0.0,0
1866,1866,3.0,1,4.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,1,0.0,6.0,2.0,6.0,0
1867,1867,3.0,0,4.0,4.0,4.0,2.0,4.0,2.0,3.0,5.0,0,0.0,5.0,2.0,6.0,0
1868,1868,3.0,1,4.0,3.0,6.0,6.0,4.0,3.0,3.0,5.0,0,0.0,5.0,2.0,6.0,0
1869,1869,3.0,1,6.0,5.0,4.0,2.0,4.0,3.0,3.0,3.0,0,0.0,6.0,2.0,6.0,0
1870,1870,3.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0,0.0,6.0,2.0,6.0,1
1871,1871,5.0,0,2.0,5.0,3.0,2.0,2.0,2.0,3.0,6.0,0,0.0,5.0,5.0,2.0,0
1872,1872,5.0,1,2.0,2.0,2.0,6.0,3.0,2.0,3.0,6.0,1,0.0,4.0,5.0,2.0,0
1873,1873,5.0,0,6.0,6.0,2.0,6.0,3.0,3.0,3.0,6.0,1,0.0,4.0,5.0,2.0,0
1874,1874,5.0,0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,6.0,1,0.0,5.0,5.0,2.0,0
1875,1875,5.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0,0.0,4.0,5.0,2.0,0
1876,1876,3.0,1,4.0,4.0,5.0,2.0,2.0,2.0,2.0,6.0,1,0.0,5.0,4.0,6.0,1
1877,1877,3.0,0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,0,0.0,4.0,4.0,6.0,0
1878,1878,3.0,1,3.0,3.0,2.0,6.0,3.0,3.0,3.0,3.0,0,0.0,4.0,4.0,6.0,0
1879,1879,3.0,1,6.0,4.0,5.0,2.0,3.0,2.0,2.0,6.0,0,0.0,4.0,4.0,6.0,1
1880,1880,3.0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,0,0.0,3.0,4.0,6.0,0
